"siteId","nctId","title","therapeuticArea","phase","overallStatus","sponsor","sponsorClass","facility","siteStatus","city","state","zip","country","latitude","longitude","contactCount","emailContactCount","phoneContactCount"
"NCT06585787-SITE-5","NCT06585787","A Study to Evaluate KarXT as a Treatment for Psychosis Associated With Alzheimer's Disease (ADEPT-4)","Neurology / CNS","Phase 3","RECRUITING","Karuna Therapeutics, Inc., a Bristol Myers Squibb company","Industry","Institute of Neurosciences Kolkata","RECRUITING","Kolkata","","700017","India","22.56263","88.36304","1","0","1"
"NCT06585787-SITE-6","NCT06585787","A Study to Evaluate KarXT as a Treatment for Psychosis Associated With Alzheimer's Disease (ADEPT-4)","Neurology / CNS","Phase 3","RECRUITING","Karuna Therapeutics, Inc., a Bristol Myers Squibb company","Industry","Deva Institute of Healthcare & Research (DIHR) Pvt Ltd (Deva Institute of Healthcare)","RECRUITING","Varanasi","","211 005","India","25.31668","83.01041","1","0","1"
"NCT06585735-SITE-1","NCT06585735","Proteolytic Enzyme Fortified Protein Supplement in Chronic Pancreatitis.","Endocrinology / Metabolic","Not Applicable","NOT_YET_RECRUITING","Asian Institute of Gastroenterology, India","Academic / Hospital / Other","Asian Institute of Gastroenterology Hospitals","","Hyderabad","Telangana","500032","India","17.38405","78.45636","3","2","2"
"NCT06579950-SITE-1","NCT06579950","Assessing the Effects of Cool Roofs on Indoor Environments and Health","Neurology / CNS","Not Applicable","RECRUITING","Aditi Bunker","Academic / Hospital / Other","Indian Institute of Public Health Gandhinagar","ACTIVE_NOT_RECRUITING","Ahmedabad","Gandhinagar","","India","23.02579","72.58727","0","0","0"
"NCT06573554-SITE-1","NCT06573554","Contact Cast Versus Posterior Slab as Offloading Modality for Charcot Neuroarthropathy","Neurology / CNS","Not Applicable","RECRUITING","Post Graduate Institute of Medical Education and Research, Chandigarh","Academic / Hospital / Other","Department of Endocrinology, PGIMER","RECRUITING","Chandigarh","","160012","India","30.73629","76.7884","1","1","1"
"NCT06566183-SITE-1","NCT06566183","International Study of Comparative Health Effectiveness With Medical and Invasive Approaches-Left Ventricular Dysfunction Trial","Mental Health / Cognitive Health","Phase 3","NOT_YET_RECRUITING","NYU Langone Health","Academic / Hospital / Other","International Study Site","","International Study Site","","","India",,,"0","0","0"
"NCT06565559-SITE-1","NCT06565559","EMUs: Enhanced Monitoring Using Sensors After Surgery","Devices / Diagnostics / Procedures","Not Provided","RECRUITING","University of Edinburgh","Academic / Hospital / Other","Lady Willingdon Hospital","RECRUITING","Manali","Himachal Pradesh","","India","32.2574","77.17481","1","1","0"
"NCT06565559-SITE-2","NCT06565559","EMUs: Enhanced Monitoring Using Sensors After Surgery","Devices / Diagnostics / Procedures","Not Provided","RECRUITING","University of Edinburgh","Academic / Hospital / Other","Padhar Hospital","RECRUITING","Pādhar","Madhya Pradesh","","India","22.05541","77.86373","1","1","0"
"NCT06565559-SITE-3","NCT06565559","EMUs: Enhanced Monitoring Using Sensors After Surgery","Devices / Diagnostics / Procedures","Not Provided","RECRUITING","University of Edinburgh","Academic / Hospital / Other","Christian Medical College and Hospital","RECRUITING","Ludhiana","Punjab","","India","30.91204","75.85379","1","1","0"
"NCT06561386-SITE-1","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Local Institution - 0474","NOT_YET_RECRUITING","Badsa","Haryana","124105","India",,,"1","0","0"
"NCT06561386-SITE-2","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Manipal Hospitals","RECRUITING","Bengaluru","Karnataka","560017","India","12.97194","77.59369","1","0","1"
"NCT06561386-SITE-3","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Regional Cancer Centre - Thiruvananthapuram","RECRUITING","Thiruvananthapuram","Kerala","695011","India","8.4855","76.94924","1","0","1"
"NCT06561386-SITE-4","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Mumbai Oncocare Centre Vile Parle","RECRUITING","Mumbai","Maharashtra","400 057","India","19.07283","72.88261","1","0","1"
"NCT06561386-SITE-5","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Tata Memorial Hospital","RECRUITING","Mumbai","Maharashtra","400012","India","19.07283","72.88261","1","0","1"
"NCT06561386-SITE-6","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","All India Institute of Medical Sciences","RECRUITING","New Delhi","National Capital Territory of Delhi","110029","India","28.62137","77.2148","1","0","1"
"NCT06561386-SITE-7","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Local Institution - 0448","NOT_YET_RECRUITING","New Delhi","National Capital Territory of Delhi","110029","India","28.62137","77.2148","1","0","0"
"NCT06561386-SITE-8","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Rajiv Gandhi Cancer Institute And Research Centre","RECRUITING","New Delhi","National Capital Territory of Delhi","110085","India","28.62137","77.2148","1","0","1"
"NCT06561386-SITE-9","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Yashoda Hospital","RECRUITING","Secunderabad","Telangana","500003","India","17.50427","78.54263","1","0","1"
"NCT06561386-SITE-10","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Local Institution - 0476","NOT_YET_RECRUITING","Varanasi","Uttar Pradesh","221005","India","25.31668","83.01041","1","0","0"
"NCT06561386-SITE-11","NCT06561386","A Study to Compare the Efficacy of Nivolumab and Relatlimab Plus Chemotherapy vs Pembrolizumab Plus Chemotherapy for Stage IV/Recurrent Non-squamous Non-small Cell Lung Cancer With PD-L1 Expression ≥ 1%","Oncology","Phase 3","RECRUITING","Bristol-Myers Squibb","Industry","Narayana Superspecialty Hospital","RECRUITING","Howrah","West Bengal","711103","India","22.57688","88.31857","1","0","1"
"NCT06556472-SITE-1","NCT06556472","Safety and Efficacy of Continuous Infusion of Terlipressin With Norepinephrine Versus Norepinephrine Alone in Improving Outcomes of Acute Kidney Injury in Acute on Chronic Liver Failure With Septic Shock","Gastroenterology / Hepatology","Not Applicable","NOT_YET_RECRUITING","Institute of Liver and Biliary Sciences, India","Academic / Hospital / Other","Institute of Liver & Biliary Sciences (ILBS)","","New Delhi","National Capital Territory of Delhi","110070","India","28.62137","77.2148","1","1","1"
"NCT06552065-SITE-1","NCT06552065","Evaluation of Cross-linked Collagen Membrane With and Without Silk Fibroin Around Immediate Dental Implants","Dental / Oral Health","Not Applicable","NOT_YET_RECRUITING","Krishnadevaraya College of Dental Sciences & Hospital","Academic / Hospital / Other","Krishnadevaraya college of dental sciences","","Bangalore","Karnataka","562157","India","12.97194","77.59369","0","0","0"
"NCT06549673-SITE-1","NCT06549673","Safety of Discontinuing NSBBs in Cirrhotic Patients With Managed Primary Aetiological Factors","Cardiology / Vascular","Not Provided","RECRUITING","Chinese University of Hong Kong","Academic / Hospital / Other","AIG Hospital","NOT_YET_RECRUITING","Hyderabad","","","India","17.38405","78.45636","1","1","1"
"NCT06549673-SITE-2","NCT06549673","Safety of Discontinuing NSBBs in Cirrhotic Patients With Managed Primary Aetiological Factors","Cardiology / Vascular","Not Provided","RECRUITING","Chinese University of Hong Kong","Academic / Hospital / Other","Institute of Liver and Biliary Sciences","NOT_YET_RECRUITING","New Delhi","","","India","28.62137","77.2148","1","1","1"
"NCT06549595-SITE-1","NCT06549595","A Study of Surovatamig (AZD0486) Plus Rituximab in Previously Untreated Follicular Lymphoma Patients","Oncology","Phase 3","RECRUITING","AstraZeneca","Industry","Research Site","NOT_YET_RECRUITING","Delhi","","110029","India","28.65195","77.23149","0","0","0"
"NCT06549595-SITE-2","NCT06549595","A Study of Surovatamig (AZD0486) Plus Rituximab in Previously Untreated Follicular Lymphoma Patients","Oncology","Phase 3","RECRUITING","AstraZeneca","Industry","Research Site","NOT_YET_RECRUITING","Delhi","","110085","India","28.65195","77.23149","0","0","0"
"NCT06549595-SITE-3","NCT06549595","A Study of Surovatamig (AZD0486) Plus Rituximab in Previously Untreated Follicular Lymphoma Patients","Oncology","Phase 3","RECRUITING","AstraZeneca","Industry","Research Site","NOT_YET_RECRUITING","Gurugram","","122002","India","28.4601","77.02635","0","0","0"
"NCT06549595-SITE-4","NCT06549595","A Study of Surovatamig (AZD0486) Plus Rituximab in Previously Untreated Follicular Lymphoma Patients","Oncology","Phase 3","RECRUITING","AstraZeneca","Industry","Research Site","NOT_YET_RECRUITING","Kolkata","","700160","India","22.56263","88.36304","0","0","0"
"NCT06549595-SITE-5","NCT06549595","A Study of Surovatamig (AZD0486) Plus Rituximab in Previously Untreated Follicular Lymphoma Patients","Oncology","Phase 3","RECRUITING","AstraZeneca","Industry","Research Site","NOT_YET_RECRUITING","Nashik","","422002","India","19.99727","73.79096","0","0","0"
"NCT06549595-SITE-6","NCT06549595","A Study of Surovatamig (AZD0486) Plus Rituximab in Previously Untreated Follicular Lymphoma Patients","Oncology","Phase 3","RECRUITING","AstraZeneca","Industry","Research Site","NOT_YET_RECRUITING","Surat","","396007","India","21.19594","72.83023","0","0","0"
"NCT06549595-SITE-7","NCT06549595","A Study of Surovatamig (AZD0486) Plus Rituximab in Previously Untreated Follicular Lymphoma Patients","Oncology","Phase 3","RECRUITING","AstraZeneca","Industry","Research Site","NOT_YET_RECRUITING","Thiruvananthapuram","","695011","India","8.4855","76.94924","0","0","0"
"NCT06541912-SITE-1","NCT06541912","Comparative Evaluation of Implant Stability, Soft & Hard Tissue Healing Around UV Activated vs Conventional Implants","Dental / Oral Health","Not Applicable","RECRUITING","Krishnadevaraya College of Dental Sciences & Hospital","Academic / Hospital / Other","Dr. Prabhuji MLV","RECRUITING","Bengaluru","Karnataka","562157","India","12.97194","77.59369","2","2","2"
"NCT06538077-SITE-1","NCT06538077","BCAA vs. Rifaximin in Patients With Cirrhosis for Secondary Prophylaxis of HE","Vaccines / Preventive Medicine","Phase 4","RECRUITING","Post Graduate Institute of Medical Education and Research, Chandigarh","Academic / Hospital / Other","PGIMER","RECRUITING","Chandigarh","","","India","30.73629","76.7884","1","1","1"
"NCT06537986-SITE-1","NCT06537986","A Neuro-cognitive and Psychosocial Intervention Module in People With Epilepsy","Neurology / CNS","Not Applicable","RECRUITING","Post Graduate Institute of Medical Education and Research, Chandigarh","Academic / Hospital / Other","Post Graduate institute of medical education and research , Chandigarh","RECRUITING","Chandigarh","","160012","India","30.73629","76.7884","1","1","1"
"NCT06536699-SITE-1","NCT06536699","Trial Comparing Avg. Global Qual of Lifescore in Hypo Frac. RT vs Conv. Frac. in H&N Cancers","Oncology","Not Applicable","NOT_YET_RECRUITING","Tata Medical Center","Academic / Hospital / Other","Tata Medical Center","","Kolkata","West Bengal","700160","India","22.56263","88.36304","2","1","1"
"NCT06534229-SITE-1","NCT06534229","Impact of Preoperative Endoscopic Ultrasound-guided Fine-needle Aspiration in Cholangiocarcinoma Patients","Oncology","Not Provided","NOT_YET_RECRUITING","Asian Institute of Gastroenterology, India","Academic / Hospital / Other","AIG Hospitals","","Hyderabad","Telangana","500032","India","17.38405","78.45636","0","0","0"
"NCT06531824-SITE-1","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","Manipal Hospital","RECRUITING","Bangalore","","560017","India","12.97194","77.59369","1","1","1"
"NCT06531824-SITE-2","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","St John's Medical College","RECRUITING","Bangalore","","560034","India","12.97194","77.59369","1","1","1"
"NCT06531824-SITE-3","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","Apollo Hospital - Bangalore","RECRUITING","Bangalore","","560076","India","12.97194","77.59369","1","1","1"
"NCT06531824-SITE-4","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","All India Institute of Medical Sciences, Bathinda","RECRUITING","Bathinda","","151001","India","30.20747","74.93893","1","1","1"
"NCT06531824-SITE-5","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","All India Institute of Medical Sciences Bhubaneswar","RECRUITING","Bhubaneswar","","751019","India","20.27241","85.83385","1","1","1"
"NCT06531824-SITE-6","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","All India Institute of Medical Sciences, Bilaspur","NOT_YET_RECRUITING","Bilāspur","","174001","India","22.08005","82.15543","1","1","1"
"NCT06531824-SITE-7","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","Post Graduate Institute of Medical Education and Research","RECRUITING","Chandigarh","","160012","India","30.73629","76.7884","1","1","1"
"NCT06531824-SITE-8","NCT06531824","EASi-KIDNEY™ (The Studies of Heart & Kidney Protection With BI 690517 in Combination With Empagliflozin)","Cardiology / Vascular","Phase 3","RECRUITING","Boehringer Ingelheim","Industry","Apollo Hospital - Chennai","RECRUITING","Chennai","","600006","India","13.08784","80.27847","1","1","1"
